hsv_0,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_17,hsv_18,hsv_19,hsv_20,hsv_21,hsv_22,hsv_23,hsv_24,hsv_25,hsv_26,hsv_27,hsv_28,hsv_29,hsv_30,hsv_31,hsv_32,hsv_33,hsv_34,hsv_35,hsv_36,hsv_37,hsv_38,hsv_39,hsv_40,hsv_41,hsv_42,hsv_43,hsv_44,hsv_45,hsv_46,hsv_47,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,label
53.4192,22.2768,88.3392,17.7536,73.1552,77.8864,13.616,219.5568,120.392,14.6848,235.0912,131.576,135.5504,30.6768,61.1888,39.064,62.9088,95.5648,14.1104,230.2624,117.6016,13.8528,244.1072,118.4384,133.6112,25.5888,59.0784,15.3904,83.2704,121.7216,14.4912,227.9616,127.7952,14.7552,238.8448,126.3696,70.48,17.2736,105.2816,11.1344,82.2528,122.3616,14.688,226.1008,128.4288,15.0784,235.6464,129.6224,66.0,229.0,196.0,1239.0,3568.0,2501.0,616.0,445.0,735.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
50.8256,23.2496,87.7472,16.0864,67.5744,75.9376,13.5536,215.0624,120.0496,14.56,235.7296,130.3376,107.3312,29.4256,60.6784,33.9776,58.2512,93.7808,14.016,224.1488,118.7088,14.2064,245.528,118.7568,84.3776,25.1376,59.2096,11.4288,74.7872,121.3184,14.3104,226.2736,126.9616,15.0208,238.4512,128.7632,40.488,16.9056,104.9104,9.4656,75.088,122.3568,14.6176,223.4896,128.088,15.1728,236.3808,129.7152,56.0,202.0,161.0,1205.0,3612.0,2644.0,608.0,451.0,725.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
13.144,238.4496,100.192,13.0672,243.1568,95.3312,13.9984,232.1248,112.6032,14.3232,227.3904,110.8352,14.2256,231.112,115.608,14.6208,219.0528,119.9776,15.2736,215.9888,130.152,14.0336,233.3456,108.04,15.1136,232.072,127.6368,15.4512,224.0368,129.1392,15.7024,207.3296,143.4272,15.36,220.9776,129.1248,15.1248,232.6544,134.7264,15.7856,220.528,145.9584,15.448,218.6384,135.1824,15.8944,212.7776,143.5328,132.0,365.0,410.0,1392.0,3352.0,2150.0,737.0,434.0,430.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
13.2736,238.4656,100.8096,12.896,240.3264,93.328,14.0208,233.216,110.648,14.1616,228.7216,113.792,14.4896,227.2032,120.9552,14.7824,216.9936,122.8336,15.4208,213.2832,135.768,14.6992,223.736,119.5744,15.1584,229.6528,129.9056,15.4016,226.5648,126.7568,15.7088,206.1744,143.7728,15.6448,220.6448,132.2048,15.2,230.7424,137.488,15.7712,220.9328,146.264,15.4976,218.4256,136.5184,15.9152,214.5616,142.6784,116.0,292.0,323.0,1460.0,3515.0,2311.0,689.0,429.0,376.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
78.9376,18.4688,94.4016,19.6976,78.3152,77.7312,13.688,220.3824,120.3728,14.8256,232.5872,134.8768,118.3072,30.3472,63.392,27.064,66.0688,96.6992,14.12,234.6368,117.28,13.7424,244.0288,117.904,131.2976,26.8128,58.8896,13.3904,88.5632,121.0208,14.3456,225.6928,128.384,14.5408,241.0528,123.8304,71.7536,16.3152,102.2864,12.4624,87.304,123.6208,14.8752,228.408,128.5472,15.232,236.9744,129.1056,75.0,272.0,243.0,1297.0,3491.0,2396.0,675.0,460.0,662.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
114.3872,20.0816,87.5808,17.7264,73.2368,78.512,13.5872,217.432,120.0608,14.504,233.9456,131.52,109.4768,29.3808,60.704,30.4864,59.776,97.7296,13.9712,227.3824,117.9904,13.8496,243.7392,118.6832,139.656,25.4976,59.1664,16.6656,81.8688,122.1312,14.3328,225.6784,127.8192,14.8,238.0624,127.088,91.4592,16.3824,105.6464,10.9072,81.3904,122.3232,14.6416,225.1968,128.5824,15.112,235.056,129.7856,82.0,225.0,211.0,1330.0,3407.0,2514.0,734.0,429.0,617.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
13.64,214.5568,55.4288,11.2912,226.928,35.3232,10.0624,228.3024,34.104,13.6112,223.9872,46.2256,11.6928,224.272,46.0992,13.9616,212.5472,53.1344,10.9712,216.0384,35.7008,12.8848,227.0752,37.9168,10.0976,246.9248,28.944,11.84,210.8176,57.8416,13.2528,208.496,52.6736,9.4448,242.3008,31.872,9.0896,248.808,25.3856,13.8048,232.0192,48.6784,12.8352,234.0544,43.4224,13.2688,211.1696,56.9776,41.0,229.0,186.0,1244.0,3395.0,2698.0,735.0,367.0,722.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
12.976,221.3808,53.9632,12.2848,227.264,49.0416,12.7648,240.0112,38.1104,12.3312,241.32,35.4816,12.9792,222.1008,63.4976,13.4512,208.816,71.928,13.008,219.1184,57.6288,12.888,227.824,41.832,14.0384,220.3872,84.952,13.9792,213.2512,80.4112,14.1136,217.0368,67.2624,11.7152,242.6848,41.368,13.5776,217.2784,81.9232,12.7552,229.5616,63.3648,13.1696,215.792,70.5088,13.8032,204.3792,68.2592,22.0,153.0,97.0,1131.0,3081.0,3281.0,699.0,474.0,849.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
14.5824,144.3072,89.1104,13.7456,176.9776,54.3328,13.0816,164.6656,55.0608,13.7152,128.1472,73.1216,15.72,137.3888,100.2256,14.4608,153.7616,71.5968,14.2528,161.3248,67.5568,13.872,152.0176,57.856,16.3712,123.112,108.3072,15.368,146.5168,84.4192,14.5408,164.4736,60.064,13.1808,108.9152,66.192,15.76,102.5264,105.4944,15.1536,88.4768,106.552,14.0032,102.7184,68.1152,51.7888,47.5424,53.3632,36.0,165.0,166.0,1392.0,3352.0,2912.0,700.0,452.0,595.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
13.2592,230.2368,60.0544,13.4576,222.5568,55.1936,13.7472,193.2096,72.0832,13.8976,196.208,74.5408,13.3696,219.1472,70.1792,13.3296,214.5344,62.7552,14.1968,194.9232,79.4496,14.4096,192.7408,87.0944,13.5008,198.0896,71.2928,14.3392,179.8912,84.7088,14.3824,192.3264,81.1792,14.8208,188.2832,92.2304,14.408,168.8592,85.8896,14.8096,155.3664,96.44,15.264,159.192,101.5344,15.9248,181.384,105.3296,29.0,149.0,131.0,1153.0,3522.0,3080.0,766.0,373.0,564.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
12.9008,220.1552,55.2656,11.6976,231.2896,44.4176,12.32,243.7712,37.9968,12.08,234.2912,38.488,13.04,218.5616,64.968,13.584,210.04,71.44,12.472,219.8544,55.5648,13.0944,237.568,40.7504,14.0432,220.1584,84.9536,13.712,212.9728,76.4224,13.7072,214.9728,64.7488,11.6992,242.68,39.9248,13.0944,225.0352,78.1328,12.7376,217.3264,71.3744,13.5792,207.4784,74.3648,13.144,207.3088,63.3184,45.0,212.0,180.0,1309.0,3045.0,2962.0,780.0,476.0,642.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
13.0864,234.4704,58.0928,13.176,218.0688,57.744,13.4672,195.3744,68.7376,13.7408,193.0112,74.304,13.6688,225.0192,68.4048,12.976,209.6432,63.7328,13.9504,194.8192,77.888,13.8432,194.5664,85.0128,13.0816,200.3424,68.1184,14.1504,186.136,82.472,14.2384,195.9312,81.9648,14.3968,191.0384,95.2096,14.0176,166.0464,86.184,15.0384,157.9104,97.6672,14.7328,168.7312,98.712,15.3056,182.8624,103.6096,27.0,147.0,106.0,1208.0,3508.0,3100.0,681.0,423.0,593.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
13.2656,227.1216,53.2032,11.9664,231.6496,44.6976,12.728,243.6048,37.2976,12.8176,237.3552,39.872,13.4512,225.0368,62.7968,13.968,212.6832,70.5136,13.3824,223.4208,54.7216,13.464,240.0464,39.576,13.7792,218.9264,84.2944,13.7728,210.672,77.8848,14.0624,216.7904,64.8352,11.672,244.968,38.5504,13.384,219.2672,78.3056,12.736,232.5024,61.5408,13.568,217.0544,66.8912,13.112,203.5584,64.6432,39.0,236.0,162.0,1349.0,2901.0,2919.0,844.0,447.0,726.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
13.2816,232.0176,51.8576,11.7088,227.336,44.7088,12.6272,244.3216,36.1024,12.9456,239.6464,38.4864,13.096,229.9808,57.6944,13.9632,212.5824,69.9744,13.48,225.0208,55.5248,13.6032,235.6528,40.28,13.6288,214.8624,77.456,13.1504,205.9808,77.2272,13.8688,214.9136,64.9872,12.2656,240.3328,40.2624,12.6608,209.0016,75.2688,12.0224,224.192,57.6096,13.1408,212.4688,65.656,14.7104,210.5696,65.4048,50.0,255.0,182.0,1333.0,2654.0,2863.0,887.0,556.0,821.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
13.7552,231.6848,50.7712,12.2608,227.4032,46.4208,13.1376,246.472,36.664,12.8512,241.9264,36.848,12.9936,226.5424,57.76,13.6592,208.392,71.0832,13.136,219.3056,55.9488,13.6128,236.9344,40.144,13.7632,216.288,76.216,13.4128,206.6064,77.2208,13.792,213.9984,66.2352,12.0816,241.1824,40.2992,13.144,212.3984,74.3568,12.304,230.6816,55.4752,12.984,219.7824,62.4736,14.3248,205.7712,65.792,24.0,190.0,120.0,1314.0,2686.0,3165.0,775.0,533.0,905.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
13.0384,192.2352,71.768,12.9808,196.128,61.9984,13.36,193.2064,52.216,13.6704,194.7504,45.2016,14.3088,197.1616,78.4464,13.2464,191.144,73.6784,13.9072,197.304,64.1536,13.904,195.8144,52.3072,14.0784,188.0176,82.0896,14.7104,153.8336,107.2064,14.104,172.408,86.4496,13.5056,195.0448,55.4592,14.8304,169.7216,81.3904,14.9824,191.3152,92.9024,14.232,197.4736,80.9952,14.7456,168.2096,85.0528,37.0,219.0,199.0,1257.0,3358.0,2751.0,740.0,452.0,636.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
14.6432,232.6528,104.2592,14.7616,227.1136,108.9776,14.9696,218.248,122.8064,15.0016,213.584,122.3872,13.776,221.3776,93.1872,14.2384,231.328,83.0608,14.6112,224.6992,105.3536,14.864,211.6,121.7104,13.2112,231.7376,66.6416,14.1536,202.672,104.9536,14.9472,222.1744,106.1008,14.9552,206.1792,124.4608,13.4272,235.8448,49.688,13.3472,223.1232,65.6944,14.3136,211.2176,92.4432,15.04,192.1312,135.0688,21.0,161.0,103.0,1323.0,3216.0,3113.0,772.0,439.0,586.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
13.8032,136.6016,81.7216,14.2928,183.4256,56.9088,14.1232,193.3088,32.1344,13.9968,163.4816,39.536,14.464,147.8464,65.4448,13.6912,112.328,80.32,11.6384,132.5344,45.3488,13.5488,126.68,44.0576,14.4752,142.7904,63.9632,13.3952,100.3632,74.5008,13.664,98.0752,53.6656,39.824,76.4224,36.1776,14.7984,120.5424,72.0048,23.4816,71.2416,70.1968,54.0928,39.8288,54.5472,64.8512,27.7328,30.4944,17.0,189.0,96.0,1242.0,2758.0,3194.0,722.0,534.0,1007.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
13.712,148.2832,82.5056,13.2016,189.1936,45.0256,15.2672,200.4432,29.1744,14.5392,153.904,47.9696,14.7136,146.0624,73.0048,13.2784,121.5008,72.9616,12.1792,131.1424,44.464,11.7296,115.3776,43.4688,15.0864,134.5424,71.0368,13.7408,105.8752,73.496,14.3952,115.8736,44.7328,50.4384,56.0368,34.6096,13.8032,110.5024,67.3216,24.0656,54.3328,78.1056,50.9888,42.2384,49.6368,98.0272,38.3968,28.5184,22.0,185.0,92.0,1283.0,2671.0,3186.0,719.0,551.0,1050.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
13.8464,152.3664,80.856,13.528,194.392,43.1568,14.744,198.7536,29.5168,13.5232,151.8448,47.2752,13.1872,148.2864,75.0416,13.5856,131.2768,72.5936,12.9664,136.5552,44.488,16.1888,113.752,42.5376,15.304,138.8704,71.7776,14.8352,112.9056,73.7392,16.2128,125.2864,43.5872,71.9616,51.8976,34.2048,13.9856,111.2576,67.3824,24.9216,54.1664,78.224,55.384,36.1472,47.8288,97.4464,34.488,28.2784,34.0,192.0,129.0,1282.0,2820.0,3035.0,747.0,563.0,921.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
15.3488,151.504,81.704,13.6368,194.5312,47.6432,15.0944,198.9664,30.136,14.5664,169.9968,42.4464,15.3968,156.7616,67.3728,14.4192,119.4288,76.9696,12.8864,136.7664,43.6672,18.1808,111.0976,41.2912,14.7216,137.344,69.9328,15.0368,107.6848,74.4272,13.3968,104.992,48.0704,23.0192,51.76,31.6288,15.3824,109.792,68.1504,45.784,52.8864,71.6608,89.96,37.3136,47.9392,116.3056,37.6592,28.384,35.0,193.0,138.0,1342.0,2921.0,2915.0,789.0,495.0,843.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
15.1104,154.4752,79.2496,13.856,199.8976,43.8528,15.3936,200.5248,28.8208,13.7664,156.3008,46.6752,14.8752,152.5472,69.7552,14.4112,121.6992,73.1984,14.3376,142.3584,42.5024,12.9952,103.496,40.1504,14.2752,136.8032,71.5152,14.6544,106.9264,72.5856,11.1776,97.6944,44.1792,48.8688,38.888,28.232,14.96,106.6688,68.0848,15.1104,53.968,71.3664,86.1744,36.9952,41.7856,120.0272,39.7744,30.64,44.0,193.0,147.0,1304.0,2997.0,2885.0,655.0,526.0,931.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
14.6208,151.5664,78.8176,13.928,196.8576,43.9888,15.1696,201.9984,28.4512,13.4304,155.8032,45.9504,13.9152,151.2272,69.7456,15.0144,125.2304,71.2704,14.7888,140.7936,41.4112,27.808,88.2448,39.1408,14.3136,133.9472,72.016,13.5472,100.2528,71.1232,11.8096,84.1504,42.32,68.1392,33.5824,25.6544,20.5008,96.1824,67.4384,16.576,47.5296,68.4032,104.1504,36.9568,37.1232,125.8384,39.7264,32.8608,62.0,192.0,169.0,1333.0,3013.0,2742.0,732.0,524.0,884.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
14.5264,148.0768,81.3904,13.2864,190.3536,49.1248,14.5456,196.8688,30.92,13.192,163.216,41.9472,13.592,158.3296,65.3504,14.2112,118.7472,77.6832,13.2016,134.048,42.5328,28.5328,97.4992,40.3296,13.4112,135.1648,70.4672,13.6032,106.9968,74.0976,11.848,84.7072,47.7696,59.0832,40.0576,26.6128,16.664,106.008,69.1152,29.456,51.7824,66.16,89.1696,35.1952,42.9696,125.2448,40.5008,30.9712,47.0,208.0,158.0,1352.0,3178.0,2793.0,705.0,481.0,751.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
14.0256,140.4352,78.3616,13.8368,182.608,45.9904,13.8688,199.5152,30.8784,14.5632,155.488,40.5152,13.9952,149.552,68.112,14.4848,121.1872,72.2304,14.2672,135.208,41.2896,23.2688,73.3536,37.8816,13.7328,123.7072,72.7888,14.3024,95.9232,71.7632,26.5456,68.8368,41.744,39.8256,27.336,23.4176,29.0,81.0832,67.0944,37.8832,35.456,62.5136,113.5152,32.3472,32.2272,115.4544,32.0208,33.3472,82.0,259.0,239.0,1391.0,3014.0,2633.0,799.0,513.0,660.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
12.7216,242.1312,89.6432,13.9056,210.3696,119.8192,14.8112,207.3472,126.4496,14.8192,206.4992,129.232,14.1264,224.9808,117.8704,13.4096,217.4464,111.4464,15.1168,199.5872,133.5744,14.4416,211.512,111.6672,14.24,219.3088,111.7616,14.8576,210.0368,132.7008,15.7376,193.664,146.832,14.2576,217.0912,98.8784,15.4736,218.2272,134.8208,15.3104,224.8368,132.6272,14.6816,213.7072,123.6688,12.9616,234.6752,76.5216,11.0,120.0,131.0,1244.0,3994.0,3069.0,582.0,274.0,400.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
12.6192,241.1008,91.0768,13.672,212.4208,117.7856,14.7712,204.8928,128.2688,14.9104,207.168,127.9296,14.1744,225.3136,117.4512,13.4032,217.144,112.2448,15.1056,199.0752,134.3056,14.6048,212.2928,109.68,14.192,218.176,112.5264,14.7808,210.6688,132.1616,15.5216,193.2816,146.2688,14.1504,214.5728,99.968,15.3216,216.672,135.4656,15.1584,223.8608,132.4656,14.6176,212.7376,123.632,12.632,236.752,74.5728,9.0,135.0,125.0,1185.0,4199.0,3028.0,527.0,278.0,346.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
12.3952,241.5248,90.4992,13.8656,210.0752,119.8064,14.7952,209.0992,125.9184,14.904,205.496,130.7008,14.2912,224.4352,120.6304,13.4048,221.488,107.848,14.9936,197.4992,134.8864,14.928,210.8688,111.5568,14.0816,217.3184,111.0336,15.0944,212.8,131.96,15.6928,195.3376,145.6592,14.2192,219.3184,97.7584,15.264,221.664,130.2784,15.32,224.4464,133.3984,14.7264,214.6096,123.464,12.5984,238.9472,73.04,17.0,156.0,175.0,1250.0,3980.0,3022.0,590.0,284.0,330.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
12.6528,240.1312,95.9152,14.2512,216.6832,116.4784,15.0912,209.0928,128.3152,15.1792,209.3568,129.8016,14.3456,224.0192,122.3152,13.7072,225.7744,107.8176,15.5008,201.672,136.7712,15.0064,213.904,112.6336,14.1232,220.592,111.3536,15.1488,216.072,132.4288,15.6896,196.8128,145.3424,14.0704,218.6848,100.4208,15.128,224.7216,129.416,15.0112,224.4512,135.3936,14.808,217.824,124.592,12.1872,238.6944,72.36,17.0,123.0,191.0,1282.0,4013.0,2965.0,614.0,281.0,302.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
12.8608,240.3856,96.9328,14.1488,219.0704,114.2048,15.1008,207.816,129.2784,15.1392,209.9664,129.2512,14.1472,223.5488,120.6144,13.7952,222.2448,109.904,15.3648,201.7776,136.5792,14.7072,214.6288,110.9312,14.2896,220.8736,112.0896,14.8816,214.8336,132.1664,15.3024,195.1616,145.008,14.0384,217.1632,101.496,15.1264,223.3792,130.9232,15.0048,225.0256,134.8704,14.7728,219.6384,123.9616,12.0112,241.0112,71.5232,9.0,163.0,156.0,1205.0,3981.0,3047.0,588.0,256.0,398.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
12.2976,241.256,90.2464,14.2704,211.2512,121.4544,15.056,211.584,127.0208,15.1328,209.7056,130.0432,14.1424,225.5488,119.5952,13.6512,223.8432,108.5568,15.264,201.5216,134.856,14.8032,211.728,115.2592,14.1792,221.5808,112.0752,14.8816,213.0288,131.9728,15.336,193.3872,147.4768,14.048,221.504,99.1136,15.0464,219.3728,134.024,14.8032,225.84,132.6288,14.6816,215.7472,125.1056,12.4912,231.848,79.4288,13.0,127.0,148.0,1149.0,4110.0,3094.0,606.0,231.0,359.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
12.4784,240.672,92.9296,13.8848,217.5344,113.2352,15.1328,203.6192,135.0528,15.0336,215.1264,123.824,14.3008,226.1056,120.2992,13.6304,228.0352,105.2608,15.2832,196.7136,140.2352,14.7088,212.1136,114.9632,14.0064,221.9424,110.912,14.8256,214.2928,132.568,15.208,191.592,148.8496,14.3104,217.6624,105.832,14.888,219.2816,132.976,14.6832,224.8592,134.6576,14.5504,214.9168,126.552,12.9072,228.5808,87.1184,17.0,163.0,168.0,1171.0,3980.0,2971.0,662.0,269.0,383.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
12.408,239.7616,94.112,13.8032,216.6624,114.408,15.1152,205.1456,133.9824,14.7248,212.6768,125.2064,14.1168,224.5888,120.5216,13.6272,226.0992,107.1248,15.1376,197.5808,140.056,14.7264,213.4192,115.1136,13.9472,221.3072,111.1664,15.1104,213.6976,132.5392,14.912,192.2416,149.416,14.1536,216.0928,105.7728,14.7536,219.2848,133.9248,14.5888,223.8416,134.6784,14.5824,214.8608,126.7488,12.8,227.6272,87.2304,9.0,110.0,141.0,1144.0,3958.0,3209.0,586.0,272.0,422.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
12.6288,241.3936,94.2496,13.9568,220.0016,112.3968,15.152,202.4144,136.9392,14.6928,214.5072,122.9888,14.2336,225.4416,120.624,13.728,228.672,105.4656,15.1856,195.6416,142.1648,14.7584,212.5392,115.9568,14.0736,223.0496,110.4864,15.1936,212.7856,132.7152,14.9728,191.4064,150.7456,14.2672,215.352,108.2736,14.8496,220.5648,132.5168,14.6176,223.152,135.2448,14.6448,213.3792,127.9584,13.2016,224.8448,92.064,13.0,113.0,122.0,1231.0,3817.0,3308.0,601.0,255.0,382.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
12.8048,242.4576,96.7776,13.4592,218.4992,115.0448,14.8944,202.2096,138.2784,14.5056,212.7456,123.8288,14.6144,231.008,121.2608,13.8544,225.8672,110.568,14.488,192.6688,143.1024,14.8928,211.5728,118.2624,14.168,223.3872,111.2432,14.9408,210.8016,136.4256,15.1696,191.6224,151.3872,14.5088,216.0544,109.7952,14.6432,219.8544,131.9056,14.6752,223.1312,135.648,14.8096,213.0048,130.2384,13.4384,222.8384,95.888,28.0,129.0,116.0,1312.0,3704.0,3098.0,632.0,325.0,460.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
33.3648,31.4048,107.7312,3.9072,31.9456,106.4224,5.8672,33.9584,97.7408,38.9296,38.0304,88.24,7.3648,31.3568,106.7712,13.7824,32.72,100.6528,12.4416,34.9952,96.0096,24.7568,34.864,90.0512,8.9104,31.048,108.1648,57.5088,27.5904,104.7472,8.2176,34.1952,101.3136,1.736,35.6,87.2064,42.2032,29.7264,103.1792,74.4176,26.208,113.656,46.0368,30.1552,104.712,13.1632,37.3104,89.1536,69.0,317.0,157.0,1264.0,2501.0,2731.0,955.0,557.0,878.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
19.9376,31.1552,107.9856,8.3408,32.1376,106.392,4.704,34.0592,97.2896,11.5728,38.464,88.3216,4.3328,32.08,106.9216,6.7392,35.216,100.9424,10.3184,35.9616,95.6768,6.3056,36.3744,90.1728,8.3984,30.9184,108.2848,64.0816,28.1776,104.5568,6.0512,34.0944,100.8848,2.0192,36.2736,86.976,36.3072,29.6528,104.1792,80.6192,26.4112,114.2064,19.0432,31.0432,104.5824,6.3296,37.776,88.1712,72.0,307.0,157.0,1268.0,2496.0,2741.0,950.0,601.0,897.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
13.1552,190.48,70.68,13.0704,209.5968,58.8864,12.4096,192.9728,50.376,12.024,197.3376,42.968,13.2128,187.5424,80.4688,13.5504,188.024,77.472,12.8368,180.5792,70.5792,12.9392,188.7584,55.0352,12.8384,177.6368,80.2128,14.6384,150.576,108.7072,13.3488,176.0336,84.9072,13.4816,190.816,59.2656,13.976,177.2256,68.4352,13.4688,183.5376,88.2368,14.0768,187.256,84.9344,14.1904,160.9728,88.7536,55.0,239.0,165.0,1344.0,3104.0,2756.0,781.0,484.0,631.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
82.9152,32.456,81.1168,6.9136,32.9456,96.2992,2.6816,33.848,97.3536,7.0784,41.0688,88.8672,17.1728,31.8512,95.3728,7.7776,35.4064,101.4576,7.0336,36.0288,96.3968,8.0384,39.3984,90.3616,18.2448,33.7776,106.0736,30.8256,32.0176,103.3632,13.0064,31.4272,100.256,6.4848,40.5312,86.8512,30.7552,30.5472,102.2048,15.9568,28.8272,114.1488,48.9888,28.2288,104.2752,9.0176,38.1808,87.6576,80.0,320.0,177.0,1249.0,2434.0,2753.0,910.0,565.0,1011.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
100.032,30.5872,72.9184,56.2976,33.8608,80.7664,27.168,36.0272,90.2656,7.736,38.8816,91.296,72.6928,25.432,85.6768,45.8624,31.6768,98.9536,18.2256,36.144,95.9984,7.5008,38.4992,90.3264,23.416,30.5776,101.656,21.76,31.064,102.552,10.0992,34.1696,98.4512,5.688,39.2768,86.1168,17.2928,30.7664,100.1328,10.2896,29.0352,113.4144,20.2928,30.84,102.0752,7.0672,37.4112,90.4256,32.0,225.0,105.0,1328.0,2674.0,2855.0,821.0,636.0,898.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
40.4128,27.9408,77.4096,24.2448,27.4016,84.5536,13.7984,33.9392,94.76,9.8496,40.0352,89.1104,14.5488,28.6432,80.2768,10.4352,36.4032,96.3536,10.2704,36.296,96.4048,5.0992,35.8896,89.9792,21.6816,32.4672,88.1136,31.3824,28.4368,105.5552,13.7744,33.0064,100.7584,6.3728,37.7648,86.7856,26.2096,29.4928,98.4576,33.7488,27.7136,111.176,8.7888,32.4208,103.4016,12.3712,36.336,92.7728,42.0,233.0,85.0,1211.0,2354.0,3045.0,932.0,589.0,1114.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
38.104,27.7056,75.5936,23.0192,25.4656,80.536,10.0416,34.112,93.216,10.208,40.4192,89.712,0.2928,23.2448,77.592,14.9008,29.28,92.5168,8.9696,36.8048,96.9232,5.9008,35.8912,90.7072,20.672,29.264,86.4688,28.2832,31.2768,103.4976,18.8784,30.5664,100.8544,13.024,37.8096,86.4688,38.1904,31.1744,98.2256,47.1168,27.4816,112.656,22.5616,28.8592,103.5488,14.3056,35.5552,91.4112,45.0,227.0,123.0,1249.0,2238.0,3034.0,831.0,654.0,1222.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
14.1376,192.1104,89.9008,14.8,190.8832,95.7232,15.1088,181.2032,103.28,14.6048,174.6784,103.1312,14.552,183.8256,96.776,15.1264,178.0304,100.6864,15.2976,164.2848,107.688,14.6032,182.992,91.4016,14.3632,186.8528,84.6144,14.8416,181.552,90.1152,15.008,166.8016,96.7312,14.9936,172.4144,92.312,14.4048,188.0096,89.8976,14.2544,182.144,83.416,14.7808,195.3392,69.6128,14.7152,165.9472,82.3232,34.0,223.0,116.0,1270.0,2339.0,3042.0,929.0,583.0,1047.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
25.2256,25.9504,79.064,18.3552,25.272,77.3888,5.0208,33.7408,82.5168,8.928,39.1024,83.8928,37.1568,23.9568,85.4592,19.456,28.1232,92.2192,7.16,34.6192,94.8624,6.6704,37.0064,90.4592,8.4752,30.3392,106.5456,16.1168,28.816,108.7184,9.9312,31.352,102.1472,21.8032,36.0128,87.9568,37.7296,29.1392,104.8048,14.5616,27.1936,112.0064,15.1552,28.8816,104.4656,12.3744,34.9904,90.8784,54.0,217.0,137.0,1309.0,2606.0,2958.0,841.0,544.0,961.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,Yumi
